row_id,doi,title,kw_screen_time,kw_social_media,kw_smartphone,kw_mobile_phone,kw_video_game,kw_gaming,kw_texting,kw_digital_media,kw_internet_use,kw_problematic_screen,kw_screen_use,kw_television,kw_media_use,match_location,any_keyword_hit,title_hit_count,abstract_hit_count,include_exclude,coder,date_coded,notes
123,10.1002/dev.70037,Probing Puberty as a Source of Developmental Change in Neural Response to Emotional Faces in Early Adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
124,,"Air Pollution Exposure, Prefrontal Connectivity, and Emotional Behavior in Early Adolescence.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
125,10.1002/sim.70010,A Calibrated Sensitivity Analysis for Weighted Causal Decompositions.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
126,10.1016/j.dcn.2025.101538,Air pollution and cortical myelin T1w/T2w ratio estimates in school-age children from the ABCD and NeuroSmog studies.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
127,10.1037/neu0001004,Mental rotational skills from pre to mid-adolescence: What a novel test tells us about skill development.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
128,10.1016/j.jad.2025.02.083,Hippocampal subregion volumes and preadolescent depression risk in the ABCD sample.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
129,10.1007/s40519-025-01729-0,Sleep and binge eating in early adolescents: a prospective cohort study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
130,10.1002/jcv2.70001,Associations between socioeconomic status and mental health trajectories during early adolescence: Findings from the Adolescent Brain Cognitive Development study,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
131,10.1037/pha0000766,Delay discounting data in the Adolescent Brain Cognitive Development (ABCD) study: Modeling and analysis considerations.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
132,10.1038/s41537-025-00569-2,Independent and joint effects of genomic and exposomic loads for schizophrenia on psychotic experiences in adolescents of European ancestry.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
133,10.1016/j.bpsc.2025.02.005,Resting State Cortical Network and Subcortical Hyperconnectivity in Youth With Generalized Anxiety Disorder in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
134,10.1038/s41598-025-88398-2,Neurocognitive and brain structure correlates of reading and television habits in early adolescence.,0,0,0,0,0,0,0,0,0,0,0,1,0,both,True,1,1,INCLUDE,AI,2026-03-24,
135,10.3390/info16030160,Multimodal Brain Growth Patterns: Insights from Canonical Correlation Analysis and Deep Canonical Correlation Analysis with Auto-Encoder.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
136,10.1038/s44220-025-00388-5,"Distinct brain network features predict internalizing and externalizing traits in children, adolescents and adults",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
137,10.1007/s00127-025-02814-6,Screen time and manic symptoms in early adolescents: prospective findings from the Adolescent Brain Cognitive Development Study.,1,1,0,0,1,0,1,0,0,1,1,0,1,both,True,1,7,INCLUDE,AI,2026-03-24,
138,10.1186/s13034-025-00864-x,Multiple forms of discrimination and obsessive-compulsive disorder: a prospective cohort study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
139,10.1038/s41467-025-57066-4,Genome-wide interaction association analysis identifies interactive effects of childhood maltreatment and kynurenine pathway on depression.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
140,10.3389/fnhum.2025.1531803,"The association between neighborhood environment, prenatal exposure to alcohol and tobacco, and structural brain development.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
141,10.1017/S0033291725000224,Exposure profiles of social-environmental neighborhood factors and persistent distressing psychotic-like experiences across four years among young adolescents in the US.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
142,10.1016/j.nicl.2025.103756,Altered neural signalling during reward anticipation in children and early adolescents with high psychotic-like experiences.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
143,10.1016/j.jadohealth.2024.12.004,Sleep as a Protective Factor: Multiple Forms of Discrimination and Substance Use Intention Among Racially and Ethnically Minoritized United States Youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
144,10.1016/j.ntt.2025.107433,Cannabinoids in hair and their prospective association with mental and physical health outcomes in adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
145,10.1016/j.dcn.2025.101518,Longitudinal analysis of the ABCD® study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
146,10.1016/j.acap.2025.102792,Positive Childhood Experiences Support Cognition and Counteract Behavior and Emotion Problems During Early Adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
147,10.3390/ijerph22020228,The Childhood Opportunity Index 2.0: Factor Structure in 9-10 Year Olds in the Adolescent Brain Cognitive Development Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
148,10.1016/j.bpsc.2025.01.014,Representing brain-behavior associations by retaining high-motion minoritized youth.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
149,10.1186/s12887-024-05367-w,Associations between media parenting practices and early adolescent consumption of R-rated movies and mature-rated video games.,1,0,0,0,1,0,0,0,0,0,1,0,0,both,True,1,3,INCLUDE,AI,2026-03-24,
150,10.1016/j.jadohealth.2024.10.031,Sleep as a Contributing Factor to Brain Development and Mental Health.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
151,10.1038/s41380-025-02912-6,Cognitive predictors of mental health trajectories are mediated by inferior frontal and occipital development during adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
152,10.1016/j.drugalcdep.2025.112575,Understanding time to vaping onset in childhood and adolescence: A dual systems model approach.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
153,10.1249/MSS.0000000000003655,Cognitive Benefits of Open-Skill Sports in Childhood: Evidence from the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
154,10.1016/j.media.2025.103462,DSAM: A deep learning framework for analyzing temporal and spatial dynamics in brain networks.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
155,10.1038/s41390-025-03838-z,Social epidemiology of early adolescent nutrition.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
156,10.1037/fam0001308,"Establishing measurement equivalence of a youth-reported parental monitoring measure across sex, race/ethnicity, and intersectional identity.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
157,10.1016/j.chiabu.2025.107274,Dimensions of perinatal and childhood adversities both merge and remain distinct.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
158,10.1016/j.jpeds.2025.114482,The Full Range of Weight Status by Race and Ethnicity in Children with and without Autism: A Cross-sectional Study of US Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
159,10.1523/JNEUROSCI.1091-24.2025,Longitudinal sex-at-birth and age analyses of cortical structure in the ABCD Study®.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
160,10.1038/s41398-025-03237-2,Neuroimaging stratification reveals the striatal vulnerability to stress as a risk for schizophrenia.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
161,10.1002/jad.12469,Sexual Minority Stress: Preliminary Evidence of Accelerated Pubertal Development in Early Adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
162,10.1007/s10802-024-01285-8,Depression in High-Risk Offspring: The Mediating Role of Sleep Problems.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
163,10.1037/amp0001481,"Which comes first, puberty or identity? The longitudinal interrelations between pubertal timing and sexual minority self-identification among early adolescents.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
164,10.1037/cdp0000732,Everyday ethnic discrimination and early substance use based on hair samples in high-risk racial/ethnic minority early adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
165,10.1016/j.jaac.2024.10.019,"School Ethnic Density and Mental Health Problems in Black, Latine, and White Preadolescent Children.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
166,10.1007/s12264-025-01349-9,Genetic Etiology Link to Brain Function Underlying ADHD Symptoms and its Interaction with Sleep Disturbance: An ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
167,10.1007/s10578-024-01806-y,The Predictive Value of Preadolescent Suicidal Ideation Reporter Discrepancies in the ABCD Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
168,10.1016/j.jaac.2024.10.017,Structural Determinants of School Discipline: Examining State-Level Racial Bias and Neighborhood Opportunity.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
169,10.1037/dev0001912,"Adolescent health and the intersectionality of ethnicity/race, sex, and sexual orientation: A national probability sample from the Adolescent Brain Cognitive Development study.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
170,10.1016/j.jadohealth.2024.10.024,Risk and Protective Factors for the Evolution of Subthreshold Depression During Early Adolescence.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
171,10.1016/j.drugalcdep.2025.112551,Early life stress and pubertal predictors of subsequent substance use in a national diverse sample of adolescents: Sex and substance type matter.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
172,10.1016/j.acap.2025.102784,Prevalence and Patterns of Social Media Use in Early Adolescents.,0,1,0,0,0,0,0,0,0,0,0,0,1,both,True,2,2,INCLUDE,AI,2026-03-24,
173,10.1007/s10578-024-01804-0,Heterogeneity in Developmental Trajectories of Internalizing and Externalizing Symptomatology: Associations with Risk and Protective Factors.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
174,10.1016/j.jaac.2024.10.016,"Early Pubertal Timing, Suicidality, and Self-Injurious Behaviors in Preadolescents: Evidence for Concurrent and Emergent Risk Prediction.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
175,10.1038/s44220-024-00352-9,Functional brain network dynamics mediate the relationship between female reproductive aging and interpersonal adversity,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
176,10.1037/ccp0000912,Evaluating hypothetical prevention strategies for internalizing symptoms in the general population and at-risk children.,1,0,0,0,0,0,0,0,0,0,0,0,0,abstract,True,0,1,INCLUDE,AI,2026-03-24,
177,10.1111/jcpp.14112,The trajectory of attention deficit hyperactivity disorder symptoms and its dynamic relationship with inhibitory control.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
178,10.1111/jcpp.14075,Intersectional marginalized identities as predictors of time until first reported suicide attempt among preadolescent youth using survival analysis.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
179,10.1016/j.chiabu.2024.107236,"The impact of race, ethnicity, and socioeconomic status on early adolescent sleep disturbances for youth exposed to adverse childhood experiences.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
180,10.1038/s41583-024-00895-x,The brain's action-mode network.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
181,10.1111/josh.13530,Changes in Youth Mental Health Following a School Lockdown due to Violent and Firearm-Related Threats.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
182,10.1002/hbm.70094,Balancing Data Quality and Bias: Investigating Functional Connectivity Exclusions in the Adolescent Brain Cognitive Development℠ (ABCD Study) Across Quality Control Pathways.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
183,10.1002/jcop.23179,"Police Contact, Sleep, and Mental Health in the Adolescent Brain Cognitive Development (ABCD) Study.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
184,10.1037/per0000692,The hierarchical structure and longitudinal measurement invariance of externalizing symptoms in the adolescent brain and cognitive development study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
185,10.1111/ejn.16662,Responsible Use of Population Neuroscience Data in the ABCD: Towards Standards of Accountability and Integrity.,0,1,0,0,0,0,0,0,0,0,0,0,0,abstract,True,0,1,INCLUDE,AI,2026-03-24,
186,10.1016/j.jadohealth.2024.10.020,Intersections of Structural State-Level Racism and Neighborhood Deprivation on Nutrition and Obesity for Black Adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
187,10.1007/s00787-024-02620-6,Online social activity time predicts ADHD problems in youth from late childhood to early adolescence in the ABCD study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
188,10.1111/acer.15498,"Parents' perspectives and behaviors regarding their child's access to alcohol: Variation by race/ethnicity, socioeconomic status, and neighborhood.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
189,10.1016/j.dcn.2024.101492,Sports participation & childhood neurocognitive development.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
190,10.1016/j.cell.2024.11.012,Digital phenotyping from wearables using AI characterizes psychiatric disorders and identifies genetic associations.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
191,10.1016/j.dcn.2024.101497,Responsible research in health disparities using the Adolescent Brain Cognitive Development (ABCD) study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
192,10.1016/j.socscimed.2024.117650,"Family adversity and co-occurring pain, psychological, and somatic symptom trajectories from late childhood through early adolescence.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
193,10.1016/j.acap.2024.102624,Cyberbullying Victimization among Transgender and Gender-Questioning Early Adolescents.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
194,10.1111/jcpp.14098,Do meaningful dimensions of childhood adversity exist? Data-driven evidence from two prospective cohort studies.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
195,10.1016/j.media.2024.103433,Brain networks and intelligence: A graph neural network based approach to resting state fMRI data.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
196, https://doi.org/10.1177/00111287241305057,Traumatic Stress Exposure as a Predictor of Dual Systems Model Development: Examining Deviant Peer Association as a Social Mediating Mechanism,0,1,0,0,0,0,0,0,0,0,0,0,0,title,True,1,0,INCLUDE,AI,2026-03-24,
197,10.1093/aje/kwae457,Family criminal legal system exposure and early adolescents' pubertal development: The mediating role of family strain.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
198,10.1177/02724316241307564,Contextualizing the Development of Emotion Regulation in Early Adolescence: Results From the ABCD Study,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
199,10.1038/s41467-024-54022-6,How measurement noise limits the accuracy of brain-behaviour predictions.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
200,10.31083/j.jin2312217,Neuroimaging Correlates of the NIH-Toolbox-Driven Cognitive Metrics in Children.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
201,10.3389/fdata.2024.1429910,Application of a localized morphometrics approach to imaging-derived brain phenotypes for genotype-phenotype associations in pediatric mental health and neurodevelopmental disorders.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
202,10.1002/mp.17563,A neural network to create super-resolution MR from multiple 2D brain scans of pediatric patients.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
203,10.1556/2006.2024.00068,The longitudinal association between reward processing and symptoms of video game addiction in the Adolescent Brain Cognitive Development Study.,0,0,0,0,1,1,0,0,0,0,0,0,0,both,True,1,2,INCLUDE,AI,2026-03-24,
204,10.1016/j.jad.2024.12.031,"Multifactorial influences on childhood insomnia: Genetic, socioeconomic, brain development and psychopathology insights.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
205,10.1002/mhs2.98,Physical Activity as a Buffer in the Association Between Perceived Ethnic-Racial Discrimination and Latinx Adolescent Mental Health,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
206,10.15288/jsad.24-00201,"Measurement equivalence of the Marijuana Effect Expectancies Questionnaire-Brief across sex, race/ethnicity, and their co-occurring social identities for Black, Latinx, and non-Latinx white youth in the Adolescent Brain Cognitive Development (ABCD) Study.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
207,10.1093/biostatistics/kxae045,Bayesian subtyping for multi-state brain functional connectome with application on preadolescent brain cognition.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
208,10.1007/s11469-024-01424-8,Examining Deviant Peer Association in Childhood as a Predictor of Marijuana Use in Early Adolescence: The Mediating Role of Dual Systems Model Constructs,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
209,10.1016/j.annepidem.2024.11.004,Gender diversity and daily steps: Findings from the Adolescent Brain Cognitive Development Study.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
210,10.1016/j.jad.2024.12.025,"Exploring the associations between the presence, characteristics, and biopsychosocial covariates of pain and lifetime depression in adolescents: A cross-sectional ABCD study analysis.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
211,10.7554/eLife.87992,Multimodal neural correlates of childhood psychopathology.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
212,10.1038/s41467-024-54839-1,Syndrome-informed phenotyping identifies a polygenic background for achondroplasia-like facial variation in the general population.,0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
213,10.1001/jamanetworkopen.2024.51786,"Prenatal Tobacco Exposure, Brain Subcortical Volumes, and Gray-White Matter Contrast.",0,0,0,0,0,0,0,0,0,0,0,0,0,none,False,0,0,EXCLUDE,AI,2026-03-24,
