row_id,title,authors,journal,year,doi,url,url_type,coder,date_coded,notes
83,"Sex, Neural Networks, and Behavioral Symptoms Among Adolescents With Multisite Pain.",Hidalgo-Lopez E; Smith T; Angstadt M; Becker HC; Schrepf A; Clauw DJ; Harte SE; Heitzeg MM; Mindell JA; Kaplan CM; Beltz AM,JAMA network open,2025,10.1001/jamanetworkopen.2025.5364,https://doi.org/10.1001/jamanetworkopen.2025.5364,DOI,AI,2026-03-24,
84,Bayesian Longitudinal Network Regression With Application to Brain Connectome Genetics.,Li C; Tian X; Gao S; Wang S; Wang G; Zhao Y; Zhao Y,Statistics in medicine,2025,10.1002/sim.70069,https://doi.org/10.1002/sim.70069,DOI,AI,2026-03-24,
85,"Fitbit-Measured Sleep Duration in Young Adolescents is Associated with Functional Connectivity in Attentional, Executive Control, Memory, and Sensory Networks.",Turan O; Garner J; Isaiah A; Palatino M; Ernst T; Wang Z; Chang L,Sleep,2025,10.1093/sleep/zsaf088,https://doi.org/10.1093/sleep/zsaf088,DOI,AI,2026-03-24,
86,The protective role of community cohesion across rural and urban contexts: implications for youth mental health.,Brieant A; Burt KB,Child and adolescent mental health,2025,10.1111/camh.12764,https://doi.org/10.1111/camh.12764,DOI,AI,2026-03-24,
87,"Cluster profiles of distressing psychotic-like experiences among children and associations with genetic risk, prenatal cannabis exposure, and social-environmental characteristics.",Yuan Q; Chen Y; Xu Y; Dimitrov LV; Risk BB; Walker EF; Huels A; Ku BS,Schizophrenia research,2025,10.1016/j.schres.2025.03.034,https://doi.org/10.1016/j.schres.2025.03.034,DOI,AI,2026-03-24,
88,Brain asymmetry and its association with inattention and heritability during neurodevelopment.,Tomasi D; Volkow ND,Translational psychiatry,2025,10.1038/s41398-025-03327-1,https://doi.org/10.1038/s41398-025-03327-1,DOI,AI,2026-03-24,
89,Executive Functioning Task Performance as Predicted by Linguistic and Cultural Factors Among Latin American Youth Living in the USA.,Obenauf C; Ravi K; Kamper J,Archives of clinical neuropsychology : the official journal of the National Academy of Neuropsychologists,2025,10.1093/arclin/acaf024,https://doi.org/10.1093/arclin/acaf024,DOI,AI,2026-03-24,
90,"Combined effects of prenatal ozone exposure and school/neighborhood environments on youth brain, cognition, and psychotic-like experiences.",Kong T; Yang Y; Ji F; Liu J; Liu R; Luo L,"Journal of child psychology and psychiatry, and allied disciplines",2025,10.1111/jcpp.14167,https://doi.org/10.1111/jcpp.14167,DOI,AI,2026-03-24,
91,"Sexual and gender minority identity, peer victimization, and suicidality in adolescents: A mediation study using the ABCD Study.",Liu S; English D; Xiao Y; Li Y; Niu L,"Journal of child psychology and psychiatry, and allied disciplines",2025,10.1111/jcpp.14155,https://doi.org/10.1111/jcpp.14155,DOI,AI,2026-03-24,
92,"Longitudinal effects of green, blue, and gray spaces on early adolescent mental health in the United States.",Shaughnessy S; Messinger D; Evans SC,Child and adolescent mental health,2025,10.1111/camh.12763,https://doi.org/10.1111/camh.12763,DOI,AI,2026-03-24,
93,A generalized epilepsy network derived from brain abnormalities and deep brain stimulation.,Ji GJ; Fox MD; Morton-Dutton M; Wang Y; Sun J; Hu P; Chen X; Jiang Y; Zhu C; Tian Y; Zhang Z; Akkad H; Nordberg J; Joutsa J; Torres Diaz CV; Groppa S; Gonzalez-Escamilla G; Toledo M; Dalic LJ; Archer JS; Selway R; Stavropoulos I; Valentin A; Yang J; Isbaine F; Gross RE; Park S; Gregg NM; Cukiert A; Middlebrooks EH; Dosenbach NUF; Turner J; Warren AEL; Chua MMJ; Cohen AL; Larivière S; Neudorfer C; Horn A; Sarkis RA; Bubrick EJ; Fisher RS; Rolston JD; Wang K; Schaper FLWVJ,Nature communications,2025,10.1038/s41467-025-57392-7,https://doi.org/10.1038/s41467-025-57392-7,DOI,AI,2026-03-24,
94,The role of sleep deficiency in the relationship between adverse childhood experiences and early adolescent pain outcomes,Senger-Carpenter T; Zhang A; Ordway M; Stoddard SA; & Voepel-Lewis T,JCPP Advances,2025,10.1002/jcv2.70011,https://doi.org/10.1002/jcv2.70011,DOI,AI,2026-03-24,
95,"Preliminary findings on caffeine intake, screen time, social factors, and psychological well-being: their impact on chronotype and sleep health in Hispanic adolescents.",Wallace AL; Aguinaldo L; Thomas ML; McCarthy MJ; Meruelo AD,Sleep advances : a journal of the Sleep Research Society,2025,10.1093/sleepadvances/zpaf019,https://doi.org/10.1093/sleepadvances/zpaf019,DOI,AI,2026-03-24,
96,Causal Analyses of Associations Between Brain Structure and Suicide Attempt in Adulthood and Late Childhood,Zhou Y; Castro-de-Araujo LFS; Singh M; & Neale MC,JAACAP Open,2025,10.1016/j.jaacop.2025.02.005,https://doi.org/10.1016/j.jaacop.2025.02.005,DOI,AI,2026-03-24,
97,The effect of melatonin supplement use on pubertal timing: target trial emulation in the Adolescent Brain Cognitive Development study.,Sadikova E; Szmulewicz A; Rakesh D; Tiemeier H,American journal of epidemiology,2025,10.1093/aje/kwaf062,https://doi.org/10.1093/aje/kwaf062,DOI,AI,2026-03-24,
98,The interplay between brain and behavior during development: A multisite effort to generate and share simulated datasets.,Sadeghi N; van der Velpen IF; Baker BT; Batta I; Cahill KJ; Genon S; McCormick E; Michel LC; Moraczewski D; Seraji M; Shaw P; Silva RF; Soleimani N; Sprooten E; Sørensen Ø; Thomas AG; Thurm A; Zhou ZX; Calhoun VD; Kievit R; Plachti A; Zuo XN; White T,Scientific data,2025,10.1038/s41597-025-04740-3,https://doi.org/10.1038/s41597-025-04740-3,DOI,AI,2026-03-24,
99,Quantifying associations between socio-spatial factors and cognitive development in the ABCD cohort.,Osayande N; Marotta J; Aggarwal S; Kopal J; Holmes A; Yip SW; Bzdok D,Nature computational science,2025,10.1038/s43588-025-00774-0,https://doi.org/10.1038/s43588-025-00774-0,DOI,AI,2026-03-24,
100,Diversity-aware population modeling.,,Nature computational science,2025,10.1038/s43588-025-00787-9,https://doi.org/10.1038/s43588-025-00787-9,DOI,AI,2026-03-24,
101,"Amygdala subregion volumes and apportionment in preadolescents - Associations with age, sex, and body mass index.",Overholtzer LN; Torgerson C; Morrel J; Ahmadi H; Tyszka JM; Herting MM,Developmental cognitive neuroscience,2025,10.1016/j.dcn.2025.101554,https://doi.org/10.1016/j.dcn.2025.101554,DOI,AI,2026-03-24,
102,Measuring adversity in the ABCD® Study: systematic review and recommendations for best practices.,Breslin FJ; Ratliff EL; Cohen ZP; Croff JM; Kerr KL,BMC medical research methodology,2025,10.1186/s12874-025-02521-5,https://doi.org/10.1186/s12874-025-02521-5,DOI,AI,2026-03-24,
103,Considerations When Accounting for Race and Ethnicity in Studies of Poverty and Neurodevelopment.,Semanaz C; Ghassabian A; Delaney S; Fang F; Williams DR; Tiemeier H,Journal of the American Academy of Child and Adolescent Psychiatry,2025,10.1016/j.jaac.2025.03.007,https://doi.org/10.1016/j.jaac.2025.03.007,DOI,AI,2026-03-24,
104,Reliable multimodal brain signatures predict mental health outcomes in children.,Manning KY; Llera A; Lebel C,Biological psychiatry. Cognitive neuroscience and neuroimaging,2025,10.1016/j.bpsc.2025.03.003,https://doi.org/10.1016/j.bpsc.2025.03.003,DOI,AI,2026-03-24,
105,Enhanced insights into the genetic architecture of 3D cranial vault shape using pleiotropy-informed GWAS.,Goovaerts S; Naqvi S; Hoskens H; Herrick N; Yuan M; Shriver MD; Shaffer JR; Walsh S; Weinberg SM; Wysocka J; Claes P,Communications biology,2025,10.1038/s42003-025-07875-6,https://doi.org/10.1038/s42003-025-07875-6,DOI,AI,2026-03-24,
106,"Assessment of Sleep Measures and their agreement: Youth-Reported, Caregiver-Reported, and Fitbit-Derived Data in a Large Early Adolescent Cohort.",Kiss O; Shaska A; Müller-Oehring EM; Hasler BP; Franzen PL; Fitzgerald DH; Clark DB; Baker FC,Sleep,2025,10.1093/sleep/zsaf065,https://doi.org/10.1093/sleep/zsaf065,DOI,AI,2026-03-24,
107,Engagement of neural systems varies with level of executive function during late childhood: Evidence from a structural equation modeling approach to data from the adolescent brain cognitive development (ABCD) study.,Paulsen BA; Friedman NP; Banich MT,Developmental cognitive neuroscience,2025,10.1016/j.dcn.2025.101549,https://doi.org/10.1016/j.dcn.2025.101549,DOI,AI,2026-03-24,
108,"White matter microstructure links with brain, bodily and genetic attributes in adolescence, mid- and late life.",Korbmacher M; Tranfa M; Pontillo G; van der Meer D; Wang MY; Andreassen OA; Westlye LT; Maximov II,NeuroImage,2025,10.1016/j.neuroimage.2025.121132,https://doi.org/10.1016/j.neuroimage.2025.121132,DOI,AI,2026-03-24,
109,Adherence to the Mediterranean Dietary Approaches to Stop Hypertension Intervention for Neurodegenerative Delay (MIND) diet and trajectories of depressive symptomatology in youth.,Pu Y; Tan H; Huang R; Du W; Luo Q; Ren T; Li F,Journal of affective disorders,2025,10.1016/j.jad.2025.03.087,https://doi.org/10.1016/j.jad.2025.03.087,DOI,AI,2026-03-24,
110,The role of socioeconomic status in shaping associations between sensory association cortex and prefrontal structure and implications for executive function.,Rosen ML; Rakesh D; Romeo RR,Developmental cognitive neuroscience,2025,10.1016/j.dcn.2025.101550,https://doi.org/10.1016/j.dcn.2025.101550,DOI,AI,2026-03-24,
111,Transaction between impulsivity and family conflict among children: An empirical examination of the biosocial model of emotion regulation.,Yin Q; Boyd SI; Hamilton JL; Rizvi SL,Development and psychopathology,2025,10.1017/S0954579425000045,https://doi.org/10.1017/S0954579425000045,DOI,AI,2026-03-24,
112,Interplay between polygenic risk and family processes in predicting trajectories of adolescent externalizing behaviors.,Su J; Jamil B; Elam KK; Trevino AD; Lemery-Chalfant K; Seaton EK; Cruz RA; Grimm KJ,Frontiers in psychiatry,2025,10.3389/fpsyt.2025.1505035,https://doi.org/10.3389/fpsyt.2025.1505035,DOI,AI,2026-03-24,
113,The influence of deprivation on cortical development and psychotic symptoms in youth.,Thomas M; Whittle S; Cropley V,"Journal of child psychology and psychiatry, and allied disciplines",2025,10.1111/jcpp.14150,https://doi.org/10.1111/jcpp.14150,DOI,AI,2026-03-24,
114,Setting a research agenda for examining early risk for elevated cognitive disengagement syndrome symptoms using data from the ABCD cohort.,Wiggs KK; Cook TE; Lodhawala I; Cleary EN; Yolton K; Becker SP,European child & adolescent psychiatry,2025,10.1007/s00787-025-02667-z,https://doi.org/10.1007/s00787-025-02667-z,DOI,AI,2026-03-24,
115,White Matter Microstructural Abnormalities in Children with Familial vs. Non-Familial Attention-Deficit/Hyperactivity Disorder (ADHD).,Baboli R; Wu K; Halperin JM; Li X,Biomedicines,2025,10.3390/biomedicines13030676,https://doi.org/10.3390/biomedicines13030676,DOI,AI,2026-03-24,
116,Assessing neurocognitive maturation in early adolescence based on baby and adult functional brain landscapes.,Kardan O; Jones N; Wheelock MD; Angstadt M; Michael C; Molloy MF; Tu JC; Cope LM; Martz ME; McCurry KL; Hardee JE; Rosenberg MD; Weigard AS; Hyde LW; Sripada CS; Heitzeg MM,Developmental cognitive neuroscience,2025,10.1016/j.dcn.2025.101543,https://doi.org/10.1016/j.dcn.2025.101543,DOI,AI,2026-03-24,
117,Social epidemiology of cardiometabolic risk factors in early adolescents.,Nagata JM; Helmer CK; Wong JH; Lee S; Domingue SK; Low P; Al-Shoaibi AAA; Shim JE; Ganson KT; Testa A; Kiss O; Gooding HC; Dooley EE; Pettee Gabriel K; Baker FC,International journal of cardiology. Cardiovascular risk and prevention,2025,10.1016/j.ijcrp.2025.200382,https://doi.org/10.1016/j.ijcrp.2025.200382,DOI,AI,2026-03-24,
118,Prediction of mental health risk in adolescents.,Hill ED; Kashyap P; Raffanello E; Wang Y; Moffitt TE; Caspi A; Engelhard M; Posner J,Nature medicine,2025,10.1038/s41591-025-03560-7,https://doi.org/10.1038/s41591-025-03560-7,DOI,AI,2026-03-24,
119,Cyberbullying Victimisation Was Associated With Greater Manic Symptoms in Early Adolescence: A Prospective Cohort Study.,Nagata JM; Zamora G; Wong JH; Al-Shoaibi AAA; Ganson KT; Testa A; He J; Lavender JM; Baker FC,"Acta paediatrica (Oslo, Norway : 1992)",2025,10.1111/apa.70051,https://doi.org/10.1111/apa.70051,DOI,AI,2026-03-24,
120,The role of pubertal development in the association between trauma and internalising symptoms in female youth.,MacSweeney N; Thomson P; von Soest T; Tamnes CK; Rakesh D,"Journal of child psychology and psychiatry, and allied disciplines",2025,10.1111/jcpp.14139,https://doi.org/10.1111/jcpp.14139,DOI,AI,2026-03-24,
121,Dual Systems Imbalance as a Predictor of Marijuana Use Risk: Examining Parental Monitoring as a Moderator,Wojciechowski T,Journal of Drug Issues,2025,10.1177/00220426251326168,https://doi.org/10.1177/00220426251326168,DOI,AI,2026-03-24,
122,Risk and resilience profiles and their transition pathways in the ABCD Study - CORRIGENDUM.,Yang R; Tuy S; Dougherty LR; Wiggins JL,Development and psychopathology,2025,10.1017/S0954579425000094,https://doi.org/10.1017/S0954579425000094,DOI,AI,2026-03-24,
123,Probing Puberty as a Source of Developmental Change in Neural Response to Emotional Faces in Early Adolescence.,Morningstar M; Burns JA,Developmental psychobiology,2025,10.1002/dev.70037,https://doi.org/10.1002/dev.70037,DOI,AI,2026-03-24,
124,"Air Pollution Exposure, Prefrontal Connectivity, and Emotional Behavior in Early Adolescence.",Herting MM; Burnor E; Ahmadi H; Eckel SP; Gauderman W; Schwartz J; Berhane K; McConnell R; Chen JC,Research report (Health Effects Institute),2025,,https://pubmed.ncbi.nlm.nih.gov/40396529,PubMed,AI,2026-03-24,
125,A Calibrated Sensitivity Analysis for Weighted Causal Decompositions.,Shen AA; Visoki E; Barzilay R; Pimentel SD,Statistics in medicine,2025,10.1002/sim.70010,https://doi.org/10.1002/sim.70010,DOI,AI,2026-03-24,
126,Air pollution and cortical myelin T1w/T2w ratio estimates in school-age children from the ABCD and NeuroSmog studies.,Szwed M; de Jesus AV; Kossowski B; Ahmadi H; Rutkowska E; Mysak Y; Baumbach C; Kaczmarek-Majer K; Degórska A; Skotak K; Sitnik-Warchulska K; Lipowska M; Grellier J; Markevych I; Herting MM,Developmental cognitive neuroscience,2025,10.1016/j.dcn.2025.101538,https://doi.org/10.1016/j.dcn.2025.101538,DOI,AI,2026-03-24,
127,Mental rotational skills from pre to mid-adolescence: What a novel test tells us about skill development.,Moore A; Lewis B; Nixon SJ,Neuropsychology,2025,10.1037/neu0001004,https://doi.org/10.1037/neu0001004,DOI,AI,2026-03-24,
128,Hippocampal subregion volumes and preadolescent depression risk in the ABCD sample.,Parker AJ; Sorcher LK; Cutshaw OP; Botdorf M; Dunstan J; Riggins T; Dougherty LR,Journal of affective disorders,2025,10.1016/j.jad.2025.02.083,https://doi.org/10.1016/j.jad.2025.02.083,DOI,AI,2026-03-24,
129,Sleep and binge eating in early adolescents: a prospective cohort study.,Nagata JM; Huynh R; Balasubramanian P; Lee CM; Helmer CK; Ganson KT; Testa A; He J; Lavender JM; Kiss O; Baker FC,Eating and weight disorders : EWD,2025,10.1007/s40519-025-01729-0,https://doi.org/10.1007/s40519-025-01729-0,DOI,AI,2026-03-24,
130,Associations between socioeconomic status and mental health trajectories during early adolescence: Findings from the Adolescent Brain Cognitive Development study,Rakesh D; Flournoy JC; & McLaughlin KA,JCPP Advances,2025,10.1002/jcv2.70001,https://doi.org/10.1002/jcv2.70001,DOI,AI,2026-03-24,
131,Delay discounting data in the Adolescent Brain Cognitive Development (ABCD) study: Modeling and analysis considerations.,Gelino BW; Rabinowitz JA; Maher BS; Felton JW; Yi R; Novak MD; Sanchez-Roige S; Palmer AA; Strickland JC,Experimental and clinical psychopharmacology,2025,10.1037/pha0000766,https://doi.org/10.1037/pha0000766,DOI,AI,2026-03-24,
132,Independent and joint effects of genomic and exposomic loads for schizophrenia on psychotic experiences in adolescents of European ancestry.,Di Vincenzo M; Prachason T; Sampogna G; Arias-Magnasco A; Lin BD; Pries LK; van Os J; Rutten BPF; Barzilay R; Fiorillo A; Guloksuz S,"Schizophrenia (Heidelberg, Germany)",2025,10.1038/s41537-025-00569-2,https://doi.org/10.1038/s41537-025-00569-2,DOI,AI,2026-03-24,
133,Resting State Cortical Network and Subcortical Hyperconnectivity in Youth With Generalized Anxiety Disorder in the ABCD Study.,Sievertsen SA; Zhu J; Fang A; Forsyth JK,Biological psychiatry. Cognitive neuroscience and neuroimaging,2025,10.1016/j.bpsc.2025.02.005,https://doi.org/10.1016/j.bpsc.2025.02.005,DOI,AI,2026-03-24,
134,Neurocognitive and brain structure correlates of reading and television habits in early adolescence.,Rauschecker AM; Nedelec P; Pan S; Olaru M; Nillo RM; Palmer CE; Pecheva D; Dale AM; Jernigan TL; Sugrue LP,Scientific reports,2025,10.1038/s41598-025-88398-2,https://doi.org/10.1038/s41598-025-88398-2,DOI,AI,2026-03-24,
135,Multimodal Brain Growth Patterns: Insights from Canonical Correlation Analysis and Deep Canonical Correlation Analysis with Auto-Encoder.,Sapkota R; Thapaliya B; Ray B; Suresh P; Liu J,Information (Basel),2025,10.3390/info16030160,https://doi.org/10.3390/info16030160,DOI,AI,2026-03-24,
136,"Distinct brain network features predict internalizing and externalizing traits in children, adolescents and adults",Qu YL; Chen J; Tam A; Ooi LQR; Dhamala E; Cocuzza CV; Zhang S; Zeng T; Lawhead C; Yeo BTT; & Holmes AJ,Nature Mental Health,2025,10.1038/s44220-025-00388-5,https://doi.org/10.1038/s44220-025-00388-5,DOI,AI,2026-03-24,
137,Screen time and manic symptoms in early adolescents: prospective findings from the Adolescent Brain Cognitive Development Study.,Nagata JM; Zamora G; Al-Shoaibi AAA; Lavender JM; Ganson KT; Testa A; He J; Baker FC,Social psychiatry and psychiatric epidemiology,2025,10.1007/s00127-025-02814-6,https://doi.org/10.1007/s00127-025-02814-6,DOI,AI,2026-03-24,
